=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\packlist.txt === 
The Masters of Magic Mod
MoM scenario pack
1

=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\SURROGATES.txt === 
mom surrogate register

Primary structured source: H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\tools\momjr_csv

Hidden surrogate-backed tile improvements retained only for compatibility:
- TILEIMP_ADVANCED_UNDERSEA_MINES: Stock deep-ocean production surrogate retained for compatibility only; hidden because MoMJR has no direct tile-improvement counterpart for this CTP2 lane.
- TILEIMP_AIR_BASES: Stock air-logistics tile improvement retained for compatibility only; hidden because MoMJR does not define an airbase tile-improvement lane.
- TILEIMP_AUTOMATED_FISHERIES: Stock ocean-food surrogate retained for compatibility only; hidden because MoMJR does not define this fisheries upgrade lane.
- TILEIMP_DRILLING_PLATFORM: Stock offshore-oil surrogate retained for compatibility only; hidden because MoMJR has no drilling-platform tile-improvement analogue.
- TILEIMP_FISHERIES: Stock fisheries surrogate retained for compatibility only; hidden because MoMJR does not define this tile-improvement lane.
- TILEIMP_LISTENING_POSTS: Stock detector tile improvement retained for compatibility only; hidden because MoMJR does not define this listening-post lane.
- TILEIMP_MAGLEV: Stock transport upgrade retained only as a hidden residue; MoMJR uses the remapped Enchanted Road lane instead.
- TILEIMP_MEGA_MINES: Stock late-industrial mining surrogate retained for compatibility only; hidden because MoMJR does not define this CTP2 mega-mine lane.
- TILEIMP_MEGA_UNDERSEA_MINES: Stock deep-ocean production surrogate retained for compatibility only; hidden because MoMJR has no mega undersea-mine tile-improvement analogue.
- TILEIMP_PORT: Stock ocean-port surrogate retained for compatibility only; hidden because MoMJR's Port is sourced from a city improvement rather than a tile-improvement lane.
- TILEIMP_RADAR_STATIONS: Stock detector tile improvement retained for compatibility only; hidden because MoMJR does not define this radar-station lane.
- TILEIMP_SONAR_BUOYS: Stock ocean-detector surrogate retained for compatibility only; hidden because MoMJR does not define this sonar-buoy lane.
- TILEIMP_UNDERSEA_MINES: Stock undersea-mine surrogate retained for compatibility only; hidden because MoMJR has no direct tile-improvement counterpart for this CTP2 lane.

Visible remaps:
- TILEIMP_RAILROAD: remapped to Enchanted Road and ADVANCE_GREATER_ENCHANTMENTS.

Dynamic logic donor references live under:
- H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\tools\slic_translation_artifacts

=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\temp_descriptions.txt === 
DESCRIPTION_UNIT_CARAVAN	"junkstring_DESCRIPTION_UNIT_CARAVAN"
TITLE_THE_TRADE_SCREEN "The Trade Screen"
TUT594_THE_TRADE_SCREEN "You can send goods domestically and buy and sell goods on the foreign market. Click on the <c:180,0,0>'SEND'<e> button."

TITLE_SELECT_BEAVER "Select Beaver"
TUT595_SELECT_BEAVER "Here you see all the goods that you have in your empire.  Look at the number of Beavers. Select the Beaver, then click <c:0,180,0>'Next'<e>."

TITLE_PICK_DESTINATION "Pick a Destination City"
TUT596_PICK_DESTINATION "Look at the PROFIT column. Sending the good to [city.2.name] will generate the most gold. Click <c:180,0,0>'Send'<e> to create a trade route between [city.2.name] and [city.1.name]" 

TITLE_4_GOAL_1_ACCOMPLISHED"Goal 1 Accomplished! Monopoly!"
TUT597_4_GOAL_1_ACCOMPLISHED "Congratulations! Your trade route has been created and you are making a profit of [gold.amount]. Notice that a <c:0,0,200>blue<e> line connects the cities: goods travel along these lines. <c:180,0,0>Warning<e>: enemies can pirate trade routes!"

TITLE_LEVEL_5 "Level 5: Managing your Cities"
TUT598_LEVEL_5 "Now that your empire is well under way, it is important to learn how to manage your cities individually. In order to boost your Civilization, you need to maximize city resources."

TITLE_5_GOAL_1 "Goal 1: City Science"
TUT599_5_GOAL_1 "There are many strategies that can be used to play the game. One way is to maximize science. This gives you a technological edge over the other Civilizations."

TITLE_MAX_TAB "The Max Tab"
TUT600_MAX_TAB "<c:180,0,0>LEFT<e>-click on a city, then select the 'Max' tab. The buttons under <c:180,0,0>'MAXIMIZE CITY'<e> allow you to automatically rearrange your workers on their tiles so as to maximize the specified resource."

TITLE_MAXIMIZE_SCIENCE "Maximize Science"
TUT601_MAXIMIZE_SCIENCE "<c:180,0,0>LEFT<e>-click the city, then <c:0,180,0>RIGHT<e>-click on the city to bring up the Work View. Click on the 'Maximize City' <c:180,0,0>SCI<e> button - the workers may move to other tiles that contribute the most to science, if they aren't already on them." 

TITLE_5_GOAL_1_ACCOMPLISHED "Goal 1 Accomplished! Science!"
TUT602_5_GOAL_1_ACCOMPLISHED "Science has been maximized! This city's top priority is now gaining science." 

TITLE_SPECIALISTS "Specialists"
TUT603_SPECIALISTS "Besides having workers who work on tiles, cities also have Specialists who can boost a particular resource, such as happiness, gold, science or production." 

TITLE_SPECIALIST_WARNING "Specialist Warning!"
TUT604_SPECIALIST_WARNING "<c:180,0,0>Warning<e>: In general, wait to order Specialists until your city is a minimum size of <c:180,0,0>8<e>."

TITLE_LABOR_TAB "The Labor Tab"
TUT605_LABOR_TAB "LEFT-click on [city.1.name] or click the <c:0,180,0>eyeball<e> on this message, then click on the <c:180,0,0>Labor<e> tab. Workers and Slaves are displayed on the left panel. You can hire Specialists in the right panel."

TITLE_ENTERTAINER "Entertainer"
TUT606_ENTERTAINER "Create an Entertainer by clicking on the <c:0,180,0>right<e> arrow. Entertainers each increase the city's happiness by 1."

TITLE_SCIENTIST "Scientist"
TUT607_SCIENTIST "Create a Scientist by clicking on the <c:0,180,0>right<e> arrow. Scientists each increase the city's science by 10."

TITLE_BUILD_QUEUE "Build Queues"
TUT608_BUILD_QUEUE "Creating Specialists is one way to micromanage your cities. Another helpful way to manage your cities, is to create a list of items that you want the city to build. The city will then execute these orders automatically. These lists are called Build Queues."

TITLE_5_GOAL_2 "Goal 2: Create a Build Queue"
TUT609_5_GOAL_2 "In the first part of the Tutorial, you built a Warrior, a Granary, and a Settler.  You can place these items into a new city's Build Queue, or select other items that you have not yet built."

TITLE_QUEUE_HELP "Making A Build Queue"
TUT610_QUEUE_HELP "Select the city. Go to the <c:0,180,0>'PRODUCTION'<e> tab. Click on the <c:180,0,0>'QUEUE'<e> button. "  

TITLE_ADD_ITEMS_TO_QUEUE "Adding Items To Queue"
TUT610A_ADD_ITEMS_TO_QUEUE "Items that can be built are on the left. The Build Queue is created on the right. Select items to build from the left list and then click on the <c:180,0,0>arrow<e> under 'Add' to add them to the Build Queue."

TITLE_5_GOAL_2_ACCOMPLISHED "Goal 2 Accomplished! Queue!"  
TUT611_5_GOAL_2_ACCOMPLISHED "You can create build queues in each of your cities. When the city completes the first item, it automatically moves on and begins building the next item."

TITLE_5_GOAL_3 "Goal 3: City Status Screen"
TUT612_5_GOAL_3 "You can also issue build orders here. Click on the <c:180,0,0>'Screens'<e> button to activate the panel, then click on the <c:180,0,0>City<e> button."

TITLE_CITY_STATUS "City Status Screen" 
TUT613_CITY_STATUS "A list of all your cities is displayed. You see what they are currently producing and how many turns are remaining until completion."

TITLE_ORDER_2_CITIES "Order 2 Cities to Build"
TUT615_ORDER_2_CITIES "Select 2 cities by clicking on one city and holding the <c:180,0,0>'Ctrl'<e> key while clicking the second. Select an item from the BUILD list, then click <c:0,180,0>'Build'<e>."

TITLE_CITIES_NOT_BUILDING "Cities Aren't Building!"
TUT615A_CITIES_NOT_BUILDING "You haven't ordered your cities to build anything.  You can always order them separately through the Production tab or through the City Status screen at any time."	

TITLE_5_GOAL_3_ACCOMPLISHED "Goal 3 Accomplished! Cities Building!"
TUT616_5_GOAL_3_ACCOMPLISHED "Both of the cities that you selected are building the same item.  You can also use the City Status Screen to make build queues for your cities."

TITLE_DEFENDING_CITIES "Defending Cities"
TUT617_DEFENDING_CITIES "Generally, it is good to keep units inside your cities for defense. To make these units stronger, you need to fortify them." 

TITLE_5_GOAL_4 "Goal 4: Fortify your Units"
TUT618_5_GOAL_4 "It will take 2 turns for the unit to fortify. Fortification gives your units a defensive bonus and makes them harder for enemies to beat. Select a military unit (like a Warrior) and then hit the <c:180,0,0>'F'<e> key, or click the brick wall icon on the Units tab." 

TITLE_FORTIFY_IN_FIELD "Fortify Order Issued!"
TUT619_FORTIFY_IN_FIELD "In 2 turns, when the unit you just ordered has fortified, it will have a little wall around it.  Be careful when attacking units that are fortified!  You can fortify units inside cities to protect them, or at strategic chokepoints."

TITLE_LEVEL_5_COMPLETE "Level 5 Complete!"
TUT620_LEVEL_5_COMPLETE "Congratulations! You now know how to make specialists, build queues and how to examine the inner workings of the city."

TITLE_LEVEL_6 "Level 6: Expand and Win"
TUT621_LEVEL_6 "Now that you know the basics of managing your cities, you will want to expand your empire - either through conquest or expanded settlements - to ultimately win the game."

TITLE_VICTORY_CONDITIONS "Victory Conditions"
TUT622_VICTORY_CONDITIONS "There are three ways to win the game: 1) Destroy all other Civilizations, 2) Be the first to synthesize alien life, or 3) Reach the year 3000AD with the highest score."

TITLE_DIFFERENT_STRATEGIES "Different Strategies"
TUT623_DIFFERENT_STRATEGIES "There are many strategies to play the game. You may want to engage in hostile war or nurture peaceful scientific growth. The choice is up to you."

TITLE_EXPLORE_THE_WORLD "Explore the World"
TUT624_EXPLORE_THE_WORLD "Regardless of how you choose to win, you need to explore the world. One way to do this is to build a boat, load it with units, then unload them elsewhere."

TITLE_FREE_BOAT "Free Boat!"
TUT625_FREE_BOAT "[city.1.name] is next to the Coast. It's your lucky day. You have been given a free Trireme and a free Mounted Archer to put on it. Click the <c:0,180,0>eyeball<e> on this message to center on the Mounted Archer."
 
TUT626_FREE_BOAT_AND_CITY "You have been given a free coastal city, [city.1.name]. It's your lucky day. You have also been given a free Trireme.  Click on the <c:0,180,0>eyeball<e> in this message."

TITLE_LOADING_UNITS "Loading Units"
TUT627_LOADING_UNITS "To load the boat, <c:180,0,0>LEFT<e>-click to select the unit and <c:180,0,0>LEFT<e>-click on the boat to move them onto it. When they occupy the same spot as the boat, they will automatically board."

TITLE_MOVING_THE_BOAT "Moving a Boat"
TUT628A_MOVING_THE_BOAT "You can move the Trireme by <c:180,0,0>LEFT<e>-clicking to select it, then <c:180,0,0>LEFT<e>-clicking the destination."

TITLE_6_GOAL_1 "Goal 1: Unload All the Units"
TUT628_6_GOAL_1 "Hit the <c:180,0,0>'N'<e> key to end the turn. <c:180,0,0>Make sure the Trireme is right next to land.<e>  <c:180,0,0>LEFT<e>-click the boat. Click on the <c:180,0,0>'Cargo'<e> button that appears in the icons on the right side of the unit's tab, then click on the land tile next to the boat."

TITLE_6_GOAL_1_ACCOMPLISHED "Goal 1 Accomplished! Unloaded!"
TUT629_6_GOAL_1_ACCOMPLISHED "You are now proficient in loading and unloading boats. Select your boat and sail it off into the great beyond."

TITLE_END_OF_TUTORIAL "Great Job! End of Tutorial!"
TUT631_END_OF_TUTORIAL "Congratulations! If you're reading this now, you have successfully completed the entire Tutorial! You can continue this game if you like, or you can quit and start a regular game.  Thanks for playing!"

#TITLE_SPECIAL_UNITS "Special Units"
#TUT630_SPECIAL_UNITS "Besides exploring and engaging in combat, you may want to use special units who can do actions which #weaken the enemy but which fall short of actual warfare.  An example of a special unit is a Slaver."

TITLE_DUMBASS_SORT_BUTTONS "Sort Buttons"
TUT631_DUMBASS_SORT_BUTTONS "You have clicked a 'sort' button.  These buttons sort your build options by type - units, improvements, or wonders. For example, if you want to build a unit, click the unit sort button to see a list of units only."

TITLE_ALERT_SAVE "ALERT_SAVE"
TUT632_ALERT_SAVE "When a level is completed, the Tutorial game is saved. At the end of levels 3-6, a number will appear on the left side of the screen. You can return to a previous level and play it again by clicking on the number that corresponds to the level you want to replay."

TUT632_ALERT_SAVE_NEW "The tutorial will autosave when you complete each level.  You can replay a level by clicking the number icon that appears on the left side of the screen after you complete a level. To replay Level 1, restart the Tutorial."  

TITLE_LEVEL_2 "Level 2"
TUT633_LEVEL_2 "Would you like to replay Level 2 of the Tutorial? Level 2 covers resources, Public Works, and Global Civilization Rules."

TITLE_LEVEL_3 "Level 3"
TUT634_LEVEL_3 "Would you like to replay Level 3 of the Tutorial?  Level 3 covers diplomacy and combat."

TITLE_LEVEL_4 "Level 4"
TUT635_LEVEL_4 "Would you like to replay Level 4 of the Tutorial?  Level 4 covers trade and gold."

TITLE_LEVEL_5 "Level 5"
TUT636_LEVEL_5 "Would you like to replay Level 5 of the Tutorial?  Level 5 covers city management, specialists, and fortification."

TITLE_LEVEL_6 "Level 6"
TUT637_LEVEL_6 "Would you like to replay Level 6 of the Tutorial?  Level 6 covers loading and unloading transports."

TITLE_ALERT_QUEUE "ALERT_QUEUE"
TUT638_ALERT_QUEUE "The tutorial will cover the use of the queue button shortly.  Please click the 'Build' button to return to the build list."

TITLE_RIGHT_CLICK "Use Left-Click!"
TUT639_RIGHT_CLICK "The Tutorial was designed only for the <c:0,180,0>LEFT<e>-click option. To continue the Tutorial, return the option to <c:0,180,0>LEFT<e>-Click option. If you choose to use the <c:180,0,0>RIGHT<e>-click option, click the 'End Tutorial' button on this message to exit the Tutorial."

=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\scen0000\english\gamedata\WAW_Great_Library.txt === 
[WONDER_GAIAS_SHRINE_GAMEPLAY]
Occupies the Pyramids slot (Civ2 slot 2): acts as a free Granary in every city empire-wide, keeping the food box permanently at least half full, which greatly accelerates population growth across all cities. In MOMJR the effect is permanent (no expiry).
[END]
[END]
[END]
[WONDER_GAIAS_SHRINE_HISTORICAL]
A sacred shrine erected to the spirit of the living world - Gaia, goddess of Nature in the MoM cosmology - whose blessing of abundance flows to every corner of the empire.
[END]
[WONDER_GAIAS_SHRINE_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_NATURE_ADEPT>Nature Adept<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
[END]
[WONDER_GAIAS_SHRINE_STATISTICS]
Gives:
acts as a free Granary in every city empire-wide, keeping the food box permanently at least half full, which greatly accelerates population growth across all cities
[END]
[WONDER_PLEASURE_DOME_GAMEPLAY]
Occupies the Hanging Gardens slot (Civ2 slot 3): adds +1 content citizen in every city empire-wide, reducing unrest globally, and grants 2 additional content citizens in the city where it is built. In MOMJR the effect is permanent.
[END]
[WONDER_PLEASURE_DOME_HISTORICAL]
A sorcerous pleasure garden woven from illusion and enchantment - the domain of Sorcery magic in MOMJR - whose euphoric influence spreads contentment across all subject peoples.
[END]
[WONDER_PLEASURE_DOME_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_SORCEROUS_LORE>Sorcerous Lore<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
[END]
[WONDER_PLEASURE_DOME_STATISTICS]
Gives:
adds +1 content citizen in every city empire-wide, reducing unrest globally, and grants 2 additional content citizens in the city where it is built
[END]
[WONDER_FONT_OF_BOUNTY_GAMEPLAY]
Occupies the Colossus slot (Civ2 slot 4): adds +1 trade arrow to every worked terrain tile in the host city, directly boosting that city's commerce output, which in turn increases gold, science, and luxury outputs. In MOMJR the effect is permanent.
[END]
[WONDER_FONT_OF_BOUNTY_HISTORICAL]
A magical spring whose waters cause crops and coin to multiply - derived from the MOMJR Alchemy/Plutonian tech tree - symbolising the bounty flowing from Nature or Life magic.
[END]
[WONDER_FONT_OF_BOUNTY_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_NATURE_LORE>Nature Lore<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
[END]
[WONDER_FONT_OF_BOUNTY_STATISTICS]
Gives:
adds +1 trade arrow to every worked terrain tile in the host city, directly boosting that city's commerce output, which in turn increases gold, science, and luxury outputs
[END]
[WONDER_XLIGHTHOUSE_GAMEPLAY]
Occupies the Lighthouse slot (Civ2 slot 5): would grant +1 movement to all your sea units and prevent Triremes from sinking on open ocean. in MOMJR this wonder was deliberately made unbuildable (prereq = `no`), so its effect was never meant to be active.
[END]
[WONDER_XLIGHTHOUSE_HISTORICAL]
This is an unrenamed Civ2 stock wonder. The "x" prefix signals the MOMJR designer had no suitable MoM-world replacement for the Lighthouse slot and intentionally disabled it.
[END]
[WONDER_XLIGHTHOUSE_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_WARRIOR_CODE>Warrior Code<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
[END]
[WONDER_XLIGHTHOUSE_STATISTICS]
Gives:
would grant +1 movement to all your sea units and prevent Triremes from sinking on open ocean. in MOMJR this wonder was deliberately made unbuildable (prereq = `no`), so its effect was never meant to be active
[END]
[WONDER_GREAT_LIBRARY_GAMEPLAY]
Occupies the Great Library slot (Civ2 slot 6): the owning civ automatically receives any technology that at least two other civilizations already know, functioning as a passive tech diffusion engine. In MOMJR the effect is permanent.
[END]
[WONDER_GREAT_LIBRARY_HISTORICAL]
A towering repository of arcane knowledge - enabled by the Literacy advance in MOMJR - whose scholars monitor all magical discoveries across Arcanus and duplicate breakthroughs for the owner.
[END]
[WONDER_GREAT_LIBRARY_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_LITERACY>Literacy<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
[END]
[WONDER_GREAT_LIBRARY_STATISTICS]
Gives:
the owning civ automatically receives any technology that at least two other civilizations already know, functioning as a passive tech diffusion engine
[END]
[WONDER_ORACLE_GAMEPLAY]
Occupies the Oracle slot (Civ2 slot 7): doubles the happiness effect of all Temples in the owner's empire (each Temple generates 2 content citizens instead of 1). In MOMJR the effect is permanent.
[END]
[WONDER_ORACLE_HISTORICAL]
A divine oracle whose prophecies are channelled through the mysticism of the realm - enabled by the Mysticism advance in MOMJR - whose presence makes all acts of religious devotion twice as effective.
[END]
[WONDER_ORACLE_PREREQ]
Requires:
<L:DATABASE_ADVANCES,ADVANCE_MYSTICISM>Mysticism<e>

Costs:
{WonderDB(Wonder[0]).ProductionCost} <L:DATABASE_CONCEPTS,CONCEPT_PRODUCTION>Production<e>
